,doc_hdr_id,doc_typ_nm,doc_crte_dt,crte_dt,doc_mdfn_dt,actn_rqst_cd,prncpl_nm,grp_nm,qual_role_nm,fld_nm,fld_val
4310,85315911,UGS.AddRemoveUserRequest.Doctype,03-Jul-19,03-Jul-19,03-Jul-19,F,alwinfre,0,0,department,BL-COLL
4311,85315911,UGS.AddRemoveUserRequest.Doctype,03-Jul-19,03-Jul-19,03-Jul-19,F,alwinfre,0,0,campus,BL
4312,85315911,UGS.AddRemoveUserRequest.Doctype,03-Jul-19,21-Jan-20,03-Jul-19,A,nbrewers,0,0,department,BL-COLL
4313,85315911,UGS.AddRemoveUserRequest.Doctype,03-Jul-19,21-Jan-20,03-Jul-19,A,nbrewers,0,0,campus,BL
4314,85316838,UGS.AddRemoveUserRequest.Doctype,03-Jul-19,03-Jul-19,03-Jul-19,F,alwinfre,0,0,department,BL-CEUS
4315,85316838,UGS.AddRemoveUserRequest.Doctype,03-Jul-19,03-Jul-19,03-Jul-19,F,alwinfre,0,0,campus,BL
4316,85316838,UGS.AddRemoveUserRequest.Doctype,03-Jul-19,21-Jan-20,03-Jul-19,A,nbrewers,0,0,department,BL-CEUS
4317,85316838,UGS.AddRemoveUserRequest.Doctype,03-Jul-19,21-Jan-20,03-Jul-19,A,nbrewers,0,0,campus,BL
4318,85319695,UGS.ExceptionMinor.Doctype,03-Jul-19,28-Jan-20,03-Jul-19,A,0,UGS.Exception.UGS2.BL,0,campus,BL
4319,85319695,UGS.ExceptionMinor.Doctype,03-Jul-19,28-Jan-20,03-Jul-19,A,0,UGS.Exception.UGS2.BL,0,department1,BL-EDUCELPS
4320,85319695,UGS.ExceptionMinor.Doctype,03-Jul-19,28-Jan-20,03-Jul-19,A,0,UGS.Exception.UGS2.BL,0,major1,BL-HIEDPHD
4321,85319695,UGS.ExceptionMinor.Doctype,03-Jul-19,28-Jan-20,03-Jul-19,A,0,UGS.Exception.UGS2.BL,0,department2,Select
4322,85319695,UGS.ExceptionMinor.Doctype,03-Jul-19,28-Jan-20,03-Jul-19,A,0,UGS.Exception.UGS2.BL,0,major2,Select
4323,85319695,UGS.ExceptionMinor.Doctype,03-Jul-19,28-Jan-20,03-Jul-19,A,0,UGS.Exception.UGS2.BL,0,campusTitle,IU Bloomington
4324,85319925,UGS.AddRemoveUserRequest.Doctype,03-Jul-19,03-Jul-19,03-Jul-19,F,alwinfre,0,0,campus,BL
4325,85319925,UGS.AddRemoveUserRequest.Doctype,03-Jul-19,03-Jul-19,03-Jul-19,F,alwinfre,0,0,department,BL-GNDR
4326,85319925,UGS.AddRemoveUserRequest.Doctype,03-Jul-19,21-Jan-20,03-Jul-19,A,nbrewers,0,0,campus,BL
4327,85319925,UGS.AddRemoveUserRequest.Doctype,03-Jul-19,21-Jan-20,03-Jul-19,A,nbrewers,0,0,department,BL-GNDR
4328,85325079,UGS.AddRemoveUserRequest.Doctype,03-Jul-19,03-Jul-19,03-Jul-19,F,alwinfre,0,0,department,BL-PSY
4329,85325079,UGS.AddRemoveUserRequest.Doctype,03-Jul-19,03-Jul-19,03-Jul-19,F,alwinfre,0,0,campus,BL
4330,85325079,UGS.AddRemoveUserRequest.Doctype,03-Jul-19,21-Jan-20,03-Jul-19,A,nbrewers,0,0,department,BL-PSY
4331,85325079,UGS.AddRemoveUserRequest.Doctype,03-Jul-19,21-Jan-20,03-Jul-19,A,nbrewers,0,0,campus,BL
4332,85366434,UGS.ExceptionWaiver.Doctype,08-Jul-19,08-Jul-19,08-Jul-19,A,0,0,Stecarte,campus,BL
4333,85366434,UGS.ExceptionWaiver.Doctype,08-Jul-19,08-Jul-19,08-Jul-19,A,0,0,Stecarte,department1,BL-EDUCLCLE
4334,85366434,UGS.ExceptionWaiver.Doctype,08-Jul-19,08-Jul-19,08-Jul-19,A,0,0,Stecarte,major1,BL-LCLNGPHD
4335,85366434,UGS.ExceptionWaiver.Doctype,08-Jul-19,08-Jul-19,08-Jul-19,A,0,0,Stecarte,concentration1,Education Doctorate
4336,85366434,UGS.ExceptionWaiver.Doctype,08-Jul-19,08-Jul-19,08-Jul-19,A,0,0,Stecarte,minor1,Select
4337,85366434,UGS.ExceptionWaiver.Doctype,08-Jul-19,08-Jul-19,08-Jul-19,A,0,0,Stecarte,department2,Select
4338,85366434,UGS.ExceptionWaiver.Doctype,08-Jul-19,08-Jul-19,08-Jul-19,A,0,0,Stecarte,major2,Select
4339,85366434,UGS.ExceptionWaiver.Doctype,08-Jul-19,08-Jul-19,08-Jul-19,A,0,0,Stecarte,minor2,Select
4340,85366434,UGS.ExceptionWaiver.Doctype,08-Jul-19,08-Jul-19,08-Jul-19,A,0,0,Stecarte,campusTitle,IU Bloomington
4341,85374830,UGS.AddRemoveUserRequest.Doctype,09-Jul-19,09-Jul-19,09-Jul-19,F,alwinfre,0,0,department,BL-SPHS
4342,85374830,UGS.AddRemoveUserRequest.Doctype,09-Jul-19,09-Jul-19,09-Jul-19,F,alwinfre,0,0,campus,BL
4343,85374830,UGS.AddRemoveUserRequest.Doctype,09-Jul-19,21-Jan-20,09-Jul-19,A,nbrewers,0,0,department,BL-SPHS
4344,85374830,UGS.AddRemoveUserRequest.Doctype,09-Jul-19,21-Jan-20,09-Jul-19,A,nbrewers,0,0,campus,BL
4345,85376831,UGS.AddRemoveUserRequest.Doctype,09-Jul-19,09-Jul-19,09-Jul-19,F,alwinfre,0,0,department,BL-AFRI
4346,85376831,UGS.AddRemoveUserRequest.Doctype,09-Jul-19,09-Jul-19,09-Jul-19,F,alwinfre,0,0,campus,BL
4347,85376831,UGS.AddRemoveUserRequest.Doctype,09-Jul-19,21-Jan-20,09-Jul-19,A,nbrewers,0,0,department,BL-AFRI
4348,85376831,UGS.AddRemoveUserRequest.Doctype,09-Jul-19,21-Jan-20,09-Jul-19,A,nbrewers,0,0,campus,BL
4349,85377027,UGS.AddRemoveUserRequest.Doctype,09-Jul-19,09-Jul-19,09-Jul-19,F,alwinfre,0,0,department,BL-AAAD
4350,85377027,UGS.AddRemoveUserRequest.Doctype,09-Jul-19,09-Jul-19,09-Jul-19,F,alwinfre,0,0,campus,BL
4351,85377027,UGS.AddRemoveUserRequest.Doctype,09-Jul-19,21-Jan-20,09-Jul-19,A,nbrewers,0,0,department,BL-AAAD
4352,85377027,UGS.AddRemoveUserRequest.Doctype,09-Jul-19,21-Jan-20,09-Jul-19,A,nbrewers,0,0,campus,BL
4353,85377545,COLLGRAD.AdvisoryCom.Doctype,09-Jul-19,11-Jul-19,09-Jul-19,A,0,0,kang60,department1,BL-MSCH
4354,85377545,COLLGRAD.AdvisoryCom.Doctype,09-Jul-19,11-Jul-19,09-Jul-19,A,0,0,kang60,department2,Select
4355,85377545,COLLGRAD.AdvisoryCom.Doctype,09-Jul-19,11-Jul-19,09-Jul-19,A,0,0,kang60,major1,BL-MDARSCPHD
4356,85377545,COLLGRAD.AdvisoryCom.Doctype,09-Jul-19,11-Jul-19,09-Jul-19,A,0,0,kang60,major2,Select
4357,85377545,COLLGRAD.AdvisoryCom.Doctype,09-Jul-19,11-Jul-19,09-Jul-19,A,0,0,kang60,minor1,Marketing/Consumer Behavior
4358,85377545,COLLGRAD.AdvisoryCom.Doctype,09-Jul-19,11-Jul-19,09-Jul-19,A,0,0,kang60,minor2,
4359,85432724,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,12-Jul-19,12-Jul-19,F,alwinfre,0,0,department,other
4360,85432724,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,12-Jul-19,12-Jul-19,F,alwinfre,0,0,campus,BL
4361,85432724,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,21-Jan-20,12-Jul-19,A,nbrewers,0,0,department,other
4362,85432724,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,21-Jan-20,12-Jul-19,A,nbrewers,0,0,campus,BL
4363,85432745,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,12-Jul-19,12-Jul-19,F,alwinfre,0,0,department,BL-HPER
4364,85432745,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,12-Jul-19,12-Jul-19,F,alwinfre,0,0,campus,BL
4365,85432745,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,21-Jan-20,12-Jul-19,A,nbrewers,0,0,department,BL-HPER
4366,85432745,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,21-Jan-20,12-Jul-19,A,nbrewers,0,0,campus,BL
4367,85434421,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,18-Jul-19,12-Jul-19,F,sacald,0,0,department,IN-SWK
4368,85434421,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,18-Jul-19,12-Jul-19,F,sacald,0,0,campus,IN
4369,85434421,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,21-Jan-20,12-Jul-19,A,mlhenry,0,0,department,IN-SWK
4370,85434421,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,21-Jan-20,12-Jul-19,A,mlhenry,0,0,campus,IN
4371,85436658,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,12-Jul-19,12-Jul-19,F,alwinfre,0,0,department,BL-STAT
4372,85436658,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,12-Jul-19,12-Jul-19,F,alwinfre,0,0,campus,BL
4373,85436658,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,21-Jan-20,12-Jul-19,A,nbrewers,0,0,department,BL-STAT
4374,85436658,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,21-Jan-20,12-Jul-19,A,nbrewers,0,0,campus,BL
4375,85436678,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,18-Jul-19,12-Jul-19,F,sacald,0,0,department,IN-SWKD
4376,85436678,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,18-Jul-19,12-Jul-19,F,sacald,0,0,campus,IN
4377,85436678,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,21-Jan-20,12-Jul-19,A,mlhenry,0,0,department,IN-SWKD
4378,85436678,UGS.AddRemoveUserRequest.Doctype,12-Jul-19,21-Jan-20,12-Jul-19,A,mlhenry,0,0,campus,IN
4379,85447333,UGS.AddRemoveUserRequest.Doctype,15-Jul-19,15-Jul-19,15-Jul-19,F,alwinfre,0,0,department,BL-STAT
4380,85447333,UGS.AddRemoveUserRequest.Doctype,15-Jul-19,15-Jul-19,15-Jul-19,F,alwinfre,0,0,campus,BL
4381,85447333,UGS.AddRemoveUserRequest.Doctype,15-Jul-19,21-Jan-20,15-Jul-19,A,nbrewers,0,0,department,BL-STAT
4382,85447333,UGS.AddRemoveUserRequest.Doctype,15-Jul-19,21-Jan-20,15-Jul-19,A,nbrewers,0,0,campus,BL
4383,85458005,UGS.AddRemoveUserRequest.Doctype,16-Jul-19,16-Jul-19,16-Jul-19,F,alwinfre,0,0,department,BL-SPH
4384,85458005,UGS.AddRemoveUserRequest.Doctype,16-Jul-19,16-Jul-19,16-Jul-19,F,alwinfre,0,0,campus,BL
4385,85458005,UGS.AddRemoveUserRequest.Doctype,16-Jul-19,21-Jan-20,16-Jul-19,A,nbrewers,0,0,department,BL-SPH
4386,85458005,UGS.AddRemoveUserRequest.Doctype,16-Jul-19,21-Jan-20,16-Jul-19,A,nbrewers,0,0,campus,BL
4387,85459933,UGS.AddRemoveUserRequest.Doctype,16-Jul-19,16-Jul-19,16-Jul-19,F,alwinfre,0,0,department,BL-NELC
4388,85459933,UGS.AddRemoveUserRequest.Doctype,16-Jul-19,16-Jul-19,16-Jul-19,F,alwinfre,0,0,campus,BL
4389,85459933,UGS.AddRemoveUserRequest.Doctype,16-Jul-19,21-Jan-20,16-Jul-19,A,nbrewers,0,0,department,BL-NELC
4390,85459933,UGS.AddRemoveUserRequest.Doctype,16-Jul-19,21-Jan-20,16-Jul-19,A,nbrewers,0,0,campus,BL
4391,85474485,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,18-Jul-19,18-Jul-19,F,alwinfre,0,0,department,BL-REEI
4392,85474485,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,18-Jul-19,18-Jul-19,F,alwinfre,0,0,campus,BL
4393,85474485,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,21-Jan-20,18-Jul-19,A,nbrewers,0,0,department,BL-REEI
4394,85474485,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,21-Jan-20,18-Jul-19,A,nbrewers,0,0,campus,BL
4395,85474564,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,18-Jul-19,18-Jul-19,F,alwinfre,0,0,department,BL-LTAM
4396,85474564,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,18-Jul-19,18-Jul-19,F,alwinfre,0,0,campus,BL
4397,85474564,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,21-Jan-20,18-Jul-19,A,nbrewers,0,0,department,BL-LTAM
4398,85474564,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,21-Jan-20,18-Jul-19,A,nbrewers,0,0,campus,BL
4399,85474636,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,18-Jul-19,18-Jul-19,F,alwinfre,0,0,department,BL-EURO
4400,85474636,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,18-Jul-19,18-Jul-19,F,alwinfre,0,0,campus,BL
4401,85474636,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,21-Jan-20,18-Jul-19,A,nbrewers,0,0,department,BL-EURO
4402,85474636,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,21-Jan-20,18-Jul-19,A,nbrewers,0,0,campus,BL
4403,85474665,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,18-Jul-19,18-Jul-19,F,alwinfre,0,0,department,BL-INTL
4404,85474665,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,18-Jul-19,18-Jul-19,F,alwinfre,0,0,campus,BL
4405,85474665,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,21-Jan-20,18-Jul-19,A,nbrewers,0,0,department,BL-INTL
4406,85474665,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,21-Jan-20,18-Jul-19,A,nbrewers,0,0,campus,BL
4407,85474809,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,18-Jul-19,18-Jul-19,F,alwinfre,0,0,department,BL-CEUS
4408,85474809,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,18-Jul-19,18-Jul-19,F,alwinfre,0,0,campus,BL
4409,85474809,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,21-Jan-20,18-Jul-19,A,nbrewers,0,0,department,BL-CEUS
4410,85474809,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,21-Jan-20,18-Jul-19,A,nbrewers,0,0,campus,BL
4411,85475645,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,18-Jul-19,18-Jul-19,F,alwinfre,0,0,department,BL-CHEM
4412,85475645,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,18-Jul-19,18-Jul-19,F,alwinfre,0,0,campus,BL
4413,85475645,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,21-Jan-20,18-Jul-19,A,nbrewers,0,0,department,BL-CHEM
4414,85475645,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,21-Jan-20,18-Jul-19,A,nbrewers,0,0,campus,BL
4415,85478359,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,18-Jul-19,18-Jul-19,F,alwinfre,0,0,department,BL-POLS
4416,85478359,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,18-Jul-19,18-Jul-19,F,alwinfre,0,0,campus,BL
4417,85478359,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,21-Jan-20,18-Jul-19,A,nbrewers,0,0,department,BL-POLS
4418,85478359,UGS.AddRemoveUserRequest.Doctype,18-Jul-19,21-Jan-20,18-Jul-19,A,nbrewers,0,0,campus,BL
4419,85485997,UGS.AddRemoveUserRequest.Doctype,19-Jul-19,19-Jul-19,19-Jul-19,F,sacald,0,0,department,IN-BUPA
4420,85485997,UGS.AddRemoveUserRequest.Doctype,19-Jul-19,19-Jul-19,19-Jul-19,F,sacald,0,0,campus,IN
4421,85485997,UGS.AddRemoveUserRequest.Doctype,19-Jul-19,21-Jan-20,19-Jul-19,A,ejnic,0,0,department,IN-BUPA
4422,85485997,UGS.AddRemoveUserRequest.Doctype,19-Jul-19,21-Jan-20,19-Jul-19,A,ejnic,0,0,campus,IN
4423,85497738,UGS.AddRemoveUserRequest.Doctype,22-Jul-19,22-Jul-19,22-Jul-19,F,alwinfre,0,0,department,BL-SLST
4424,85497738,UGS.AddRemoveUserRequest.Doctype,22-Jul-19,22-Jul-19,22-Jul-19,F,alwinfre,0,0,campus,BL
4425,85497738,UGS.AddRemoveUserRequest.Doctype,22-Jul-19,21-Jan-20,22-Jul-19,A,nbrewers,0,0,department,BL-SLST
4426,85497738,UGS.AddRemoveUserRequest.Doctype,22-Jul-19,21-Jan-20,22-Jul-19,A,nbrewers,0,0,campus,BL
4427,85499268,UGS.ExceptionWaiver.Doctype,22-Jul-19,24-Jul-19,22-Jul-19,A,jacwarne,0,0,campus,BL
4428,85499268,UGS.ExceptionWaiver.Doctype,22-Jul-19,24-Jul-19,22-Jul-19,A,jacwarne,0,0,department1,BL-LING
4429,85499268,UGS.ExceptionWaiver.Doctype,22-Jul-19,24-Jul-19,22-Jul-19,A,jacwarne,0,0,major1,BL-LINGPHD
4430,85499268,UGS.ExceptionWaiver.Doctype,22-Jul-19,24-Jul-19,22-Jul-19,A,jacwarne,0,0,concentration1,Phonology
4431,85499268,UGS.ExceptionWaiver.Doctype,22-Jul-19,24-Jul-19,22-Jul-19,A,jacwarne,0,0,minor1,Select
4432,85499268,UGS.ExceptionWaiver.Doctype,22-Jul-19,24-Jul-19,22-Jul-19,A,jacwarne,0,0,department2,Select
4433,85499268,UGS.ExceptionWaiver.Doctype,22-Jul-19,24-Jul-19,22-Jul-19,A,jacwarne,0,0,major2,Select
4434,85499268,UGS.ExceptionWaiver.Doctype,22-Jul-19,24-Jul-19,22-Jul-19,A,jacwarne,0,0,minor2,Select
4435,85499268,UGS.ExceptionWaiver.Doctype,22-Jul-19,24-Jul-19,22-Jul-19,A,jacwarne,0,0,campusTitle,IU Bloomington
4436,85499355,UGS-MAAdvancedDegree.ParentDoctype,22-Jul-19,16-Oct-19,22-Jul-19,A,0,UGS.BL.MAAdvDeg.GEOL1,0,campus,BL
4437,85499355,UGS-MAAdvancedDegree.ParentDoctype,22-Jul-19,16-Oct-19,22-Jul-19,A,0,UGS.BL.MAAdvDeg.GEOL1,0,department,BL-GEOL
4438,85499355,UGS-MAAdvancedDegree.ParentDoctype,22-Jul-19,16-Oct-19,22-Jul-19,A,0,UGS.BL.MAAdvDeg.GEOL1,0,major,BL-GEOLMS
4439,85499355,UGS-MAAdvancedDegree.ParentDoctype,22-Jul-19,16-Oct-19,22-Jul-19,A,0,UGS.BL.MAAdvDeg.GEOL1,0,concentrationTrack,Mineralogy
4440,85499459,UGS.Candidacy.Doctype,22-Jul-19,21-Jan-20,22-Jul-19,A,0,UGS.BL.Candidacy.ENGR1,0,campus,BL
4441,85499459,UGS.Candidacy.Doctype,22-Jul-19,21-Jan-20,22-Jul-19,A,0,UGS.BL.Candidacy.ENGR1,0,department1,BL-ENGR
4442,85499459,UGS.Candidacy.Doctype,22-Jul-19,21-Jan-20,22-Jul-19,A,0,UGS.BL.Candidacy.ENGR1,0,department2,Select
4443,85499459,UGS.Candidacy.Doctype,22-Jul-19,21-Jan-20,22-Jul-19,A,0,UGS.BL.Candidacy.ENGR1,0,major1,BL-INSENGRPHD
4444,85499459,UGS.Candidacy.Doctype,22-Jul-19,21-Jan-20,22-Jul-19,A,0,UGS.BL.Candidacy.ENGR1,0,concentration1,
4445,85499459,UGS.Candidacy.Doctype,22-Jul-19,21-Jan-20,22-Jul-19,A,0,UGS.BL.Candidacy.ENGR1,0,concentration2,
4446,85499459,UGS.Candidacy.Doctype,22-Jul-19,21-Jan-20,22-Jul-19,A,0,UGS.BL.Candidacy.ENGR1,0,minor1,BL-MATHGMIN
4447,85499459,UGS.Candidacy.Doctype,22-Jul-19,21-Jan-20,22-Jul-19,A,0,UGS.BL.Candidacy.ENGR1,0,minor2,Select
4448,85499459,UGS.Candidacy.Doctype,22-Jul-19,21-Jan-20,22-Jul-19,F,lucgill,0,0,campus,BL
4449,85499459,UGS.Candidacy.Doctype,22-Jul-19,21-Jan-20,22-Jul-19,F,lucgill,0,0,department1,BL-ENGR
4450,85499459,UGS.Candidacy.Doctype,22-Jul-19,21-Jan-20,22-Jul-19,F,lucgill,0,0,department2,Select
4451,85499459,UGS.Candidacy.Doctype,22-Jul-19,21-Jan-20,22-Jul-19,F,lucgill,0,0,major1,BL-INSENGRPHD
4452,85499459,UGS.Candidacy.Doctype,22-Jul-19,21-Jan-20,22-Jul-19,F,lucgill,0,0,concentration1,
4453,85499459,UGS.Candidacy.Doctype,22-Jul-19,21-Jan-20,22-Jul-19,F,lucgill,0,0,concentration2,
4454,85499459,UGS.Candidacy.Doctype,22-Jul-19,21-Jan-20,22-Jul-19,F,lucgill,0,0,minor1,BL-MATHGMIN
4455,85499459,UGS.Candidacy.Doctype,22-Jul-19,21-Jan-20,22-Jul-19,F,lucgill,0,0,minor2,Select
4456,85509045,UGS.Candidacy.Doctype,23-Jul-19,12-Aug-19,23-Jul-19,A,rz20,0,0,campus,BL
4457,85509045,UGS.Candidacy.Doctype,23-Jul-19,12-Aug-19,23-Jul-19,A,rz20,0,0,department1,BL-CSCI
4458,85509045,UGS.Candidacy.Doctype,23-Jul-19,12-Aug-19,23-Jul-19,A,rz20,0,0,department2,Select
4459,85509045,UGS.Candidacy.Doctype,23-Jul-19,12-Aug-19,23-Jul-19,A,rz20,0,0,major1,BL-CSCIPHD
4460,85509045,UGS.Candidacy.Doctype,23-Jul-19,12-Aug-19,23-Jul-19,A,rz20,0,0,major2,
4461,85509045,UGS.Candidacy.Doctype,23-Jul-19,12-Aug-19,23-Jul-19,A,rz20,0,0,concentration1,
4462,85509045,UGS.Candidacy.Doctype,23-Jul-19,12-Aug-19,23-Jul-19,A,rz20,0,0,concentration2,
4463,85509045,UGS.Candidacy.Doctype,23-Jul-19,12-Aug-19,23-Jul-19,A,rz20,0,0,minor1,BL-BIOINGMIN
4464,85509045,UGS.Candidacy.Doctype,23-Jul-19,12-Aug-19,23-Jul-19,A,rz20,0,0,minor2,Select
4465,85515463,UGS.AddRemoveUserRequest.Doctype,24-Jul-19,24-Jul-19,24-Jul-19,F,alwinfre,0,0,department,BL-EDUC
4466,85515463,UGS.AddRemoveUserRequest.Doctype,24-Jul-19,24-Jul-19,24-Jul-19,F,alwinfre,0,0,campus,BL
4467,85515463,UGS.AddRemoveUserRequest.Doctype,24-Jul-19,21-Jan-20,24-Jul-19,A,nbrewers,0,0,department,BL-EDUC
4468,85515463,UGS.AddRemoveUserRequest.Doctype,24-Jul-19,21-Jan-20,24-Jul-19,A,nbrewers,0,0,campus,BL
4469,85515510,UGS.AddRemoveUserRequest.Doctype,24-Jul-19,24-Jul-19,24-Jul-19,F,alwinfre,0,0,department,BL-EDUC
4470,85515510,UGS.AddRemoveUserRequest.Doctype,24-Jul-19,24-Jul-19,24-Jul-19,F,alwinfre,0,0,campus,BL
4471,85515510,UGS.AddRemoveUserRequest.Doctype,24-Jul-19,21-Jan-20,24-Jul-19,A,nbrewers,0,0,department,BL-EDUC
4472,85515510,UGS.AddRemoveUserRequest.Doctype,24-Jul-19,21-Jan-20,24-Jul-19,A,nbrewers,0,0,campus,BL
4473,85520009,UGS.CommitteeV2.Doctype,25-Jul-19,26-Jul-19,25-Jul-19,A,djoneill,0,0,campus,BL
4474,85520009,UGS.CommitteeV2.Doctype,25-Jul-19,26-Jul-19,25-Jul-19,A,djoneill,0,0,department1,BL-EDUCCEP
4475,85520009,UGS.CommitteeV2.Doctype,25-Jul-19,26-Jul-19,25-Jul-19,A,djoneill,0,0,department2,Select
4476,85520009,UGS.CommitteeV2.Doctype,25-Jul-19,26-Jul-19,25-Jul-19,A,djoneill,0,0,major1,BL-EDPSYPHD
4477,85520009,UGS.CommitteeV2.Doctype,25-Jul-19,26-Jul-19,25-Jul-19,A,djoneill,0,0,major2,Select
4478,85520009,UGS.CommitteeV2.Doctype,25-Jul-19,26-Jul-19,25-Jul-19,A,djoneill,0,0,minor1,
4479,85520009,UGS.CommitteeV2.Doctype,25-Jul-19,26-Jul-19,25-Jul-19,A,djoneill,0,0,minor2,
4480,85522183,UGS.AddRemoveUserRequest.Doctype,25-Jul-19,25-Jul-19,25-Jul-19,F,alwinfre,0,0,department,BL-MUS
4481,85522183,UGS.AddRemoveUserRequest.Doctype,25-Jul-19,25-Jul-19,25-Jul-19,F,alwinfre,0,0,campus,BL
4482,85522183,UGS.AddRemoveUserRequest.Doctype,25-Jul-19,21-Jan-20,25-Jul-19,A,nbrewers,0,0,department,BL-MUS
4483,85522183,UGS.AddRemoveUserRequest.Doctype,25-Jul-19,21-Jan-20,25-Jul-19,A,nbrewers,0,0,campus,BL
4484,85554057,UGS.AddRemoveUserRequest.Doctype,26-Jul-19,26-Jul-19,26-Jul-19,F,alwinfre,0,0,department,BL-ENG
4485,85554057,UGS.AddRemoveUserRequest.Doctype,26-Jul-19,26-Jul-19,26-Jul-19,F,alwinfre,0,0,campus,BL
4486,85554057,UGS.AddRemoveUserRequest.Doctype,26-Jul-19,21-Jan-20,26-Jul-19,A,nbrewers,0,0,department,BL-ENG
4487,85554057,UGS.AddRemoveUserRequest.Doctype,26-Jul-19,21-Jan-20,26-Jul-19,A,nbrewers,0,0,campus,BL
4488,85560154,UGS.AddRemoveUserRequest.Doctype,29-Jul-19,29-Jul-19,29-Jul-19,F,alwinfre,0,0,department,BL-SPH
4489,85560154,UGS.AddRemoveUserRequest.Doctype,29-Jul-19,29-Jul-19,29-Jul-19,F,alwinfre,0,0,campus,BL
4490,85560154,UGS.AddRemoveUserRequest.Doctype,29-Jul-19,21-Jan-20,29-Jul-19,A,nbrewers,0,0,department,BL-SPH
4491,85560154,UGS.AddRemoveUserRequest.Doctype,29-Jul-19,21-Jan-20,29-Jul-19,A,nbrewers,0,0,campus,BL
4492,85561003,UGS.AddRemoveUserRequest.Doctype,29-Jul-19,29-Jul-19,29-Jul-19,F,alwinfre,0,0,department,BL-INTL
4493,85561003,UGS.AddRemoveUserRequest.Doctype,29-Jul-19,29-Jul-19,29-Jul-19,F,alwinfre,0,0,campus,BL
4494,85561003,UGS.AddRemoveUserRequest.Doctype,29-Jul-19,21-Jan-20,29-Jul-19,A,nbrewers,0,0,department,BL-INTL
4495,85561003,UGS.AddRemoveUserRequest.Doctype,29-Jul-19,21-Jan-20,29-Jul-19,A,nbrewers,0,0,campus,BL
4496,85562865,UGS.AddRemoveUserRequest.Doctype,29-Jul-19,29-Jul-19,29-Jul-19,F,sacald,0,0,department,other
4497,85562865,UGS.AddRemoveUserRequest.Doctype,29-Jul-19,29-Jul-19,29-Jul-19,F,sacald,0,0,campus,IN
4498,85562865,UGS.AddRemoveUserRequest.Doctype,29-Jul-19,21-Jan-20,29-Jul-19,A,mlhenry,0,0,department,other
4499,85562865,UGS.AddRemoveUserRequest.Doctype,29-Jul-19,21-Jan-20,29-Jul-19,A,mlhenry,0,0,campus,IN
4500,85565353,UGS.Candidacy.Doctype,29-Jul-19,16-Aug-19,29-Jul-19,A,0,0,jk123,campus,IN
4501,85565353,UGS.Candidacy.Doctype,29-Jul-19,16-Aug-19,29-Jul-19,A,0,0,jk123,department1,IN-MNEU
4502,85565353,UGS.Candidacy.Doctype,29-Jul-19,16-Aug-19,29-Jul-19,A,0,0,jk123,department2,Select
4503,85565353,UGS.Candidacy.Doctype,29-Jul-19,16-Aug-19,29-Jul-19,A,0,0,jk123,major1,IN-MNEURSPHD
